order_creation_date,item_category,product_name,quantity,deal_price,platform
2026-01-19,Accessories,Sunglasses,2,15.0,Shopee
2026-01-20,Apparel,Basic Cotton Tee,5,25.0,Shopee
2026-01-20,Apparel,Premium Hijab,11,35.0,Shopee
2026-01-20,Accessories,Tote Bag,1,18.0,Shopee
2026-01-20,Accessories,Sunglasses,2,15.0,Shopee
2026-01-21,Apparel,Basic Cotton Tee,1,25.0,TikTok Shop
2026-01-21,Apparel,Premium Hijab,3,35.0,Shopee
2026-01-21,Accessories,Tote Bag,7,18.0,TikTok Shop
2026-01-22,Apparel,Basic Cotton Tee,5,25.0,Shopee
2026-01-22,Apparel,Premium Hijab,3,35.0,Shopee
2026-01-22,Accessories,Tote Bag,2,18.0,Shopee
2026-01-22,Accessories,Sunglasses,1,15.0,TikTok Shop
2026-01-23,Apparel,Basic Cotton Tee,4,25.0,TikTok Shop
2026-01-23,Apparel,Premium Hijab,5,35.0,Shopee
2026-01-23,Accessories,Tote Bag,1,18.0,Shopee
2026-01-23,Accessories,Sunglasses,1,15.0,Shopee
2026-01-24,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-01-24,Apparel,Premium Hijab,5,35.0,TikTok Shop
2026-01-24,Accessories,Tote Bag,6,18.0,Shopee
2026-01-25,Apparel,Basic Cotton Tee,9,23.75,TikTok Shop
2026-01-25,Apparel,Premium Hijab,11,33.25,Shopee
2026-01-25,Accessories,Tote Bag,11,17.1,Shopee
2026-01-25,Accessories,Sunglasses,3,14.25,Shopee
2026-01-26,Apparel,Basic Cotton Tee,6,23.75,Shopee
2026-01-26,Apparel,Premium Hijab,7,33.25,Shopee
2026-01-26,Accessories,Tote Bag,2,17.1,Shopee
2026-01-26,Accessories,Sunglasses,8,14.25,TikTok Shop
2026-01-27,Apparel,Basic Cotton Tee,9,23.75,Shopee
2026-01-27,Apparel,Premium Hijab,14,33.25,TikTok Shop
2026-01-27,Accessories,Tote Bag,7,17.1,Shopee
2026-01-27,Accessories,Sunglasses,2,14.25,TikTok Shop
2026-01-28,Apparel,Basic Cotton Tee,2,23.75,Shopee
2026-01-28,Apparel,Premium Hijab,12,33.25,Shopee
2026-01-28,Accessories,Tote Bag,4,17.1,TikTok Shop
2026-01-28,Accessories,Sunglasses,1,14.25,TikTok Shop
2026-01-29,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-01-29,Apparel,Premium Hijab,3,35.0,Shopee
2026-01-29,Accessories,Tote Bag,5,18.0,Shopee
2026-01-29,Accessories,Sunglasses,2,15.0,Shopee
2026-01-30,Apparel,Basic Cotton Tee,7,25.0,Shopee
2026-01-30,Apparel,Premium Hijab,7,35.0,TikTok Shop
2026-01-30,Accessories,Tote Bag,2,18.0,Shopee
2026-01-30,Accessories,Sunglasses,1,15.0,Shopee
2026-01-31,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-01-31,Apparel,Premium Hijab,14,35.0,Shopee
2026-01-31,Accessories,Tote Bag,4,18.0,TikTok Shop
2026-01-31,Accessories,Sunglasses,1,15.0,Shopee
2026-02-01,Apparel,Basic Cotton Tee,8,25.0,Shopee
2026-02-01,Apparel,Premium Hijab,6,35.0,Shopee
2026-02-01,Accessories,Tote Bag,4,18.0,Shopee
2026-02-01,Accessories,Sunglasses,1,15.0,Shopee
2026-02-02,Apparel,Basic Cotton Tee,10,21.25,Shopee
2026-02-02,Apparel,Premium Hijab,14,29.75,Shopee
2026-02-02,Accessories,Tote Bag,5,15.3,Shopee
2026-02-02,Accessories,Sunglasses,4,12.75,Shopee
2026-02-03,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-02-03,Apparel,Premium Hijab,9,35.0,Shopee
2026-02-03,Accessories,Tote Bag,1,18.0,TikTok Shop
2026-02-03,Accessories,Sunglasses,1,15.0,TikTok Shop
2026-02-04,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-02-04,Apparel,Premium Hijab,6,35.0,Shopee
2026-02-04,Accessories,Sunglasses,2,15.0,TikTok Shop
2026-02-05,Apparel,Basic Cotton Tee,3,25.0,TikTok Shop
2026-02-05,Apparel,Premium Hijab,5,35.0,Shopee
2026-02-05,Accessories,Tote Bag,3,18.0,Shopee
2026-02-05,Accessories,Sunglasses,1,15.0,Shopee
2026-02-06,Apparel,Basic Cotton Tee,2,25.0,TikTok Shop
2026-02-06,Apparel,Premium Hijab,8,35.0,Shopee
2026-02-06,Accessories,Tote Bag,1,18.0,TikTok Shop
2026-02-07,Apparel,Basic Cotton Tee,8,25.0,Shopee
2026-02-07,Apparel,Premium Hijab,7,35.0,Shopee
2026-02-07,Accessories,Tote Bag,6,18.0,Shopee
2026-02-07,Accessories,Sunglasses,3,15.0,TikTok Shop
2026-02-08,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-02-08,Apparel,Premium Hijab,6,35.0,Shopee
2026-02-08,Accessories,Tote Bag,3,18.0,Shopee
2026-02-08,Accessories,Sunglasses,1,15.0,TikTok Shop
2026-02-09,Apparel,Basic Cotton Tee,2,25.0,TikTok Shop
2026-02-09,Apparel,Premium Hijab,7,35.0,Shopee
2026-02-09,Accessories,Tote Bag,3,18.0,Shopee
2026-02-09,Accessories,Sunglasses,2,15.0,Shopee
2026-02-10,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-02-10,Apparel,Premium Hijab,5,35.0,Shopee
2026-02-10,Accessories,Tote Bag,1,18.0,Shopee
2026-02-10,Accessories,Sunglasses,1,15.0,Shopee
2026-02-11,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-02-11,Apparel,Premium Hijab,4,35.0,Shopee
2026-02-11,Accessories,Tote Bag,2,18.0,Shopee
2026-02-11,Accessories,Sunglasses,1,15.0,Shopee
2026-02-12,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-02-12,Apparel,Premium Hijab,7,35.0,TikTok Shop
2026-02-12,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-02-12,Accessories,Sunglasses,1,15.0,Shopee
2026-02-13,Apparel,Basic Cotton Tee,5,25.0,TikTok Shop
2026-02-13,Apparel,Premium Hijab,9,35.0,Shopee
2026-02-13,Accessories,Tote Bag,4,18.0,Shopee
2026-02-13,Accessories,Sunglasses,1,15.0,Shopee
2026-02-14,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-02-14,Apparel,Premium Hijab,6,35.0,Shopee
2026-02-14,Accessories,Tote Bag,2,18.0,Shopee
2026-02-14,Accessories,Sunglasses,2,15.0,Shopee
2026-02-15,Apparel,Basic Cotton Tee,6,25.0,TikTok Shop
2026-02-15,Apparel,Premium Hijab,8,35.0,Shopee
2026-02-15,Accessories,Tote Bag,2,18.0,Shopee
2026-02-15,Accessories,Sunglasses,3,15.0,TikTok Shop
2026-02-16,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-02-16,Apparel,Premium Hijab,6,35.0,Shopee
2026-02-16,Accessories,Tote Bag,3,18.0,Shopee
2026-02-16,Accessories,Sunglasses,2,15.0,Shopee
2026-02-17,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-02-17,Apparel,Premium Hijab,9,35.0,Shopee
2026-02-17,Accessories,Tote Bag,4,18.0,Shopee
2026-02-17,Accessories,Sunglasses,1,15.0,Shopee
2026-02-18,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-02-18,Apparel,Premium Hijab,5,35.0,Shopee
2026-02-18,Accessories,Tote Bag,3,18.0,Shopee
2026-02-18,Accessories,Sunglasses,2,15.0,Shopee
2026-02-19,Apparel,Basic Cotton Tee,2,25.0,Shopee
2026-02-19,Apparel,Premium Hijab,6,35.0,Shopee
2026-02-19,Accessories,Tote Bag,3,18.0,Shopee
2026-02-19,Accessories,Sunglasses,4,15.0,Shopee
2026-02-20,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-02-20,Apparel,Premium Hijab,11,35.0,Shopee
2026-02-20,Accessories,Tote Bag,4,18.0,Shopee
2026-02-20,Accessories,Sunglasses,1,15.0,Shopee
2026-02-21,Apparel,Basic Cotton Tee,3,25.0,TikTok Shop
2026-02-21,Apparel,Premium Hijab,14,35.0,Shopee
2026-02-21,Accessories,Tote Bag,1,18.0,Shopee
2026-02-21,Accessories,Sunglasses,4,15.0,TikTok Shop
2026-02-22,Apparel,Basic Cotton Tee,8,25.0,Shopee
2026-02-22,Apparel,Premium Hijab,10,35.0,Shopee
2026-02-22,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-02-22,Accessories,Sunglasses,2,15.0,Shopee
2026-02-23,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-02-23,Apparel,Premium Hijab,7,35.0,Shopee
2026-02-23,Accessories,Tote Bag,4,18.0,Shopee
2026-02-24,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-02-24,Apparel,Premium Hijab,8,35.0,TikTok Shop
2026-02-24,Accessories,Tote Bag,5,18.0,TikTok Shop
2026-02-24,Accessories,Sunglasses,2,15.0,Shopee
2026-02-25,Apparel,Basic Cotton Tee,8,23.75,TikTok Shop
2026-02-25,Apparel,Premium Hijab,9,33.25,TikTok Shop
2026-02-25,Accessories,Tote Bag,7,17.1,Shopee
2026-02-25,Accessories,Sunglasses,4,14.25,TikTok Shop
2026-02-26,Apparel,Basic Cotton Tee,7,23.75,TikTok Shop
2026-02-26,Apparel,Premium Hijab,8,33.25,Shopee
2026-02-26,Accessories,Tote Bag,2,17.1,Shopee
2026-02-26,Accessories,Sunglasses,2,14.25,TikTok Shop
2026-02-27,Apparel,Basic Cotton Tee,6,23.75,Shopee
2026-02-27,Apparel,Premium Hijab,12,33.25,Shopee
2026-02-27,Accessories,Tote Bag,8,17.1,Shopee
2026-02-27,Accessories,Sunglasses,1,14.25,TikTok Shop
2026-02-28,Apparel,Basic Cotton Tee,10,23.75,Shopee
2026-02-28,Apparel,Premium Hijab,14,33.25,TikTok Shop
2026-02-28,Accessories,Tote Bag,4,17.1,TikTok Shop
2026-02-28,Accessories,Sunglasses,4,14.25,Shopee
2026-03-01,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-03-01,Apparel,Premium Hijab,9,35.0,Shopee
2026-03-01,Accessories,Tote Bag,3,18.0,Shopee
2026-03-01,Accessories,Sunglasses,1,15.0,Shopee
2026-03-02,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-03-02,Apparel,Premium Hijab,4,35.0,Shopee
2026-03-02,Accessories,Tote Bag,3,18.0,Shopee
2026-03-02,Accessories,Sunglasses,1,15.0,Shopee
2026-03-03,Apparel,Basic Cotton Tee,10,21.25,Shopee
2026-03-03,Apparel,Premium Hijab,13,29.75,TikTok Shop
2026-03-03,Accessories,Tote Bag,7,15.3,TikTok Shop
2026-03-03,Accessories,Sunglasses,3,12.75,TikTok Shop
2026-03-04,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-03-04,Apparel,Premium Hijab,6,35.0,TikTok Shop
2026-03-04,Accessories,Tote Bag,3,18.0,Shopee
2026-03-05,Apparel,Basic Cotton Tee,5,25.0,Shopee
2026-03-05,Apparel,Premium Hijab,3,35.0,Shopee
2026-03-05,Accessories,Tote Bag,3,18.0,Shopee
2026-03-05,Accessories,Sunglasses,2,15.0,Shopee
2026-03-06,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-03-06,Apparel,Premium Hijab,7,35.0,TikTok Shop
2026-03-06,Accessories,Tote Bag,1,18.0,TikTok Shop
2026-03-06,Accessories,Sunglasses,3,15.0,Shopee
2026-03-07,Apparel,Basic Cotton Tee,9,25.0,Shopee
2026-03-07,Apparel,Premium Hijab,7,35.0,Shopee
2026-03-07,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-03-07,Accessories,Sunglasses,3,15.0,Shopee
2026-03-08,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-03-08,Apparel,Premium Hijab,11,35.0,TikTok Shop
2026-03-08,Accessories,Tote Bag,2,18.0,Shopee
2026-03-08,Accessories,Sunglasses,3,15.0,Shopee
2026-03-09,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-03-09,Apparel,Premium Hijab,5,35.0,Shopee
2026-03-09,Accessories,Tote Bag,1,18.0,Shopee
2026-03-09,Accessories,Sunglasses,1,15.0,Shopee
2026-03-10,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-03-10,Apparel,Premium Hijab,7,35.0,Shopee
2026-03-10,Accessories,Tote Bag,2,18.0,TikTok Shop
2026-03-10,Accessories,Sunglasses,1,15.0,Shopee
2026-03-11,Apparel,Basic Cotton Tee,8,25.0,Shopee
2026-03-11,Apparel,Premium Hijab,7,35.0,Shopee
2026-03-11,Accessories,Tote Bag,2,18.0,Shopee
2026-03-11,Accessories,Sunglasses,1,15.0,Shopee
2026-03-12,Apparel,Basic Cotton Tee,5,25.0,Shopee
2026-03-12,Apparel,Premium Hijab,8,35.0,Shopee
2026-03-12,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-03-12,Accessories,Sunglasses,3,15.0,Shopee
2026-03-13,Apparel,Basic Cotton Tee,2,25.0,TikTok Shop
2026-03-13,Apparel,Premium Hijab,7,35.0,Shopee
2026-03-13,Accessories,Tote Bag,5,18.0,Shopee
2026-03-13,Accessories,Sunglasses,1,15.0,Shopee
2026-03-14,Apparel,Basic Cotton Tee,2,25.0,Shopee
2026-03-14,Apparel,Premium Hijab,7,35.0,Shopee
2026-03-14,Accessories,Tote Bag,5,18.0,Shopee
2026-03-14,Accessories,Sunglasses,1,15.0,Shopee
2026-03-15,Apparel,Basic Cotton Tee,5,25.0,Shopee
2026-03-15,Apparel,Premium Hijab,5,35.0,Shopee
2026-03-15,Accessories,Tote Bag,3,18.0,Shopee
2026-03-15,Accessories,Sunglasses,5,15.0,TikTok Shop
2026-03-16,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-03-16,Apparel,Premium Hijab,7,35.0,Shopee
2026-03-16,Accessories,Tote Bag,1,18.0,Shopee
2026-03-16,Accessories,Sunglasses,2,15.0,Shopee
2026-03-17,Apparel,Basic Cotton Tee,9,25.0,Shopee
2026-03-17,Apparel,Premium Hijab,5,35.0,Shopee
2026-03-17,Accessories,Tote Bag,2,18.0,Shopee
2026-03-17,Accessories,Sunglasses,1,15.0,Shopee
2026-03-18,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-03-18,Apparel,Premium Hijab,5,35.0,Shopee
2026-03-18,Accessories,Tote Bag,1,18.0,Shopee
2026-03-19,Apparel,Basic Cotton Tee,2,25.0,Shopee
2026-03-19,Apparel,Premium Hijab,12,35.0,Shopee
2026-03-19,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-03-20,Apparel,Basic Cotton Tee,2,25.0,Shopee
2026-03-20,Apparel,Premium Hijab,8,35.0,TikTok Shop
2026-03-20,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-03-21,Apparel,Basic Cotton Tee,5,25.0,TikTok Shop
2026-03-21,Apparel,Premium Hijab,8,35.0,Shopee
2026-03-21,Accessories,Tote Bag,3,18.0,Shopee
2026-03-21,Accessories,Sunglasses,3,15.0,Shopee
2026-03-22,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-03-22,Apparel,Premium Hijab,8,35.0,TikTok Shop
2026-03-22,Accessories,Tote Bag,6,18.0,Shopee
2026-03-22,Accessories,Sunglasses,3,15.0,TikTok Shop
2026-03-23,Apparel,Basic Cotton Tee,4,25.0,TikTok Shop
2026-03-23,Apparel,Premium Hijab,6,35.0,Shopee
2026-03-23,Accessories,Tote Bag,4,18.0,Shopee
2026-03-23,Accessories,Sunglasses,3,15.0,Shopee
2026-03-24,Apparel,Basic Cotton Tee,5,25.0,Shopee
2026-03-24,Apparel,Premium Hijab,3,35.0,TikTok Shop
2026-03-24,Accessories,Tote Bag,7,18.0,Shopee
2026-03-25,Apparel,Basic Cotton Tee,11,23.75,Shopee
2026-03-25,Apparel,Premium Hijab,10,33.25,Shopee
2026-03-25,Accessories,Tote Bag,6,17.1,Shopee
2026-03-25,Accessories,Sunglasses,5,14.25,Shopee
2026-03-26,Apparel,Basic Cotton Tee,8,23.75,Shopee
2026-03-26,Apparel,Premium Hijab,6,33.25,Shopee
2026-03-26,Accessories,Tote Bag,4,17.1,Shopee
2026-03-26,Accessories,Sunglasses,3,14.25,Shopee
2026-03-27,Apparel,Basic Cotton Tee,11,23.75,Shopee
2026-03-27,Apparel,Premium Hijab,6,33.25,TikTok Shop
2026-03-27,Accessories,Tote Bag,1,17.1,TikTok Shop
2026-03-27,Accessories,Sunglasses,3,14.25,TikTok Shop
2026-03-28,Apparel,Basic Cotton Tee,10,23.75,TikTok Shop
2026-03-28,Apparel,Premium Hijab,17,33.25,Shopee
2026-03-28,Accessories,Tote Bag,11,17.1,TikTok Shop
2026-03-28,Accessories,Sunglasses,1,14.25,Shopee
2026-03-29,Apparel,Basic Cotton Tee,8,25.0,TikTok Shop
2026-03-29,Apparel,Premium Hijab,6,35.0,TikTok Shop
2026-03-29,Accessories,Tote Bag,4,18.0,Shopee
2026-03-30,Apparel,Basic Cotton Tee,5,25.0,TikTok Shop
2026-03-30,Apparel,Premium Hijab,7,35.0,Shopee
2026-03-30,Accessories,Tote Bag,1,18.0,TikTok Shop
2026-03-30,Accessories,Sunglasses,4,15.0,Shopee
2026-03-31,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-03-31,Apparel,Premium Hijab,4,35.0,Shopee
2026-03-31,Accessories,Tote Bag,4,18.0,Shopee
2026-03-31,Accessories,Sunglasses,2,15.0,TikTok Shop
2026-04-01,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-04-01,Apparel,Premium Hijab,4,35.0,Shopee
2026-04-01,Accessories,Sunglasses,4,15.0,TikTok Shop
2026-04-02,Apparel,Basic Cotton Tee,4,25.0,TikTok Shop
2026-04-02,Apparel,Premium Hijab,4,35.0,Shopee
2026-04-02,Accessories,Tote Bag,2,18.0,TikTok Shop
2026-04-02,Accessories,Sunglasses,2,15.0,Shopee
2026-04-03,Apparel,Basic Cotton Tee,3,25.0,TikTok Shop
2026-04-03,Apparel,Premium Hijab,5,35.0,Shopee
2026-04-03,Accessories,Tote Bag,3,18.0,Shopee
2026-04-04,Apparel,Basic Cotton Tee,20,21.25,Shopee
2026-04-04,Apparel,Premium Hijab,23,29.75,Shopee
2026-04-04,Accessories,Tote Bag,10,15.3,Shopee
2026-04-04,Accessories,Sunglasses,4,12.75,Shopee
2026-04-05,Apparel,Basic Cotton Tee,7,25.0,Shopee
2026-04-05,Apparel,Premium Hijab,5,35.0,Shopee
2026-04-05,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-04-06,Apparel,Basic Cotton Tee,2,25.0,Shopee
2026-04-06,Apparel,Premium Hijab,8,35.0,Shopee
2026-04-06,Accessories,Tote Bag,4,18.0,Shopee
2026-04-06,Accessories,Sunglasses,3,15.0,Shopee
2026-04-07,Apparel,Basic Cotton Tee,4,25.0,Shopee
2026-04-07,Apparel,Premium Hijab,8,35.0,Shopee
2026-04-07,Accessories,Tote Bag,3,18.0,Shopee
2026-04-07,Accessories,Sunglasses,2,15.0,Shopee
2026-04-08,Apparel,Basic Cotton Tee,1,25.0,TikTok Shop
2026-04-08,Apparel,Premium Hijab,8,35.0,TikTok Shop
2026-04-08,Accessories,Tote Bag,2,18.0,TikTok Shop
2026-04-09,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-04-09,Apparel,Premium Hijab,6,35.0,Shopee
2026-04-09,Accessories,Tote Bag,6,18.0,TikTok Shop
2026-04-09,Accessories,Sunglasses,2,15.0,Shopee
2026-04-10,Apparel,Basic Cotton Tee,2,25.0,Shopee
2026-04-10,Apparel,Premium Hijab,4,35.0,Shopee
2026-04-10,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-04-10,Accessories,Sunglasses,3,15.0,TikTok Shop
2026-04-11,Apparel,Basic Cotton Tee,7,25.0,Shopee
2026-04-11,Apparel,Premium Hijab,6,35.0,TikTok Shop
2026-04-11,Accessories,Tote Bag,1,18.0,Shopee
2026-04-11,Accessories,Sunglasses,1,15.0,TikTok Shop
2026-04-12,Apparel,Basic Cotton Tee,3,25.0,TikTok Shop
2026-04-12,Apparel,Premium Hijab,10,35.0,Shopee
2026-04-12,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-04-12,Accessories,Sunglasses,2,15.0,Shopee
2026-04-13,Apparel,Basic Cotton Tee,7,25.0,Shopee
2026-04-13,Apparel,Premium Hijab,6,35.0,TikTok Shop
2026-04-13,Accessories,Tote Bag,3,18.0,Shopee
2026-04-14,Apparel,Basic Cotton Tee,2,25.0,Shopee
2026-04-14,Apparel,Premium Hijab,10,35.0,TikTok Shop
2026-04-14,Accessories,Tote Bag,2,18.0,Shopee
2026-04-14,Accessories,Sunglasses,2,15.0,Shopee
2026-04-15,Apparel,Basic Cotton Tee,3,25.0,TikTok Shop
2026-04-15,Apparel,Premium Hijab,7,35.0,Shopee
2026-04-15,Accessories,Tote Bag,3,18.0,Shopee
2026-04-15,Accessories,Sunglasses,2,15.0,Shopee
2026-04-16,Apparel,Basic Cotton Tee,4,25.0,TikTok Shop
2026-04-16,Apparel,Premium Hijab,8,35.0,Shopee
2026-04-16,Accessories,Tote Bag,3,18.0,Shopee
2026-04-16,Accessories,Sunglasses,3,15.0,Shopee
2026-04-17,Apparel,Basic Cotton Tee,6,25.0,Shopee
2026-04-17,Apparel,Premium Hijab,7,35.0,Shopee
2026-04-17,Accessories,Tote Bag,3,18.0,TikTok Shop
2026-04-17,Accessories,Sunglasses,1,15.0,Shopee
2026-04-18,Apparel,Basic Cotton Tee,9,25.0,Shopee
2026-04-18,Apparel,Premium Hijab,11,35.0,TikTok Shop
2026-04-18,Accessories,Tote Bag,2,18.0,TikTok Shop
2026-04-18,Accessories,Sunglasses,1,15.0,Shopee
2026-04-19,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-04-19,Apparel,Premium Hijab,6,35.0,Shopee
2026-04-19,Accessories,Tote Bag,4,18.0,Shopee
2026-04-19,Accessories,Sunglasses,2,15.0,Shopee
2026-04-20,Apparel,Basic Cotton Tee,7,25.0,TikTok Shop
2026-04-20,Apparel,Premium Hijab,6,35.0,TikTok Shop
2026-04-20,Accessories,Tote Bag,5,18.0,TikTok Shop
2026-04-21,Apparel,Basic Cotton Tee,5,25.0,Shopee
2026-04-21,Apparel,Premium Hijab,3,35.0,Shopee
2026-04-21,Accessories,Tote Bag,2,18.0,TikTok Shop
2026-04-21,Accessories,Sunglasses,1,15.0,Shopee
2026-04-22,Apparel,Basic Cotton Tee,5,25.0,TikTok Shop
2026-04-22,Apparel,Premium Hijab,5,35.0,Shopee
2026-04-22,Accessories,Tote Bag,5,18.0,TikTok Shop
2026-04-22,Accessories,Sunglasses,1,15.0,Shopee
2026-04-23,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-04-23,Apparel,Premium Hijab,6,35.0,TikTok Shop
2026-04-23,Accessories,Tote Bag,3,18.0,Shopee
2026-04-23,Accessories,Sunglasses,1,15.0,TikTok Shop
2026-04-24,Apparel,Basic Cotton Tee,5,25.0,TikTok Shop
2026-04-24,Apparel,Premium Hijab,6,35.0,Shopee
2026-04-24,Accessories,Tote Bag,3,18.0,Shopee
2026-04-24,Accessories,Sunglasses,1,15.0,Shopee
2026-04-25,Apparel,Basic Cotton Tee,11,23.75,Shopee
2026-04-25,Apparel,Premium Hijab,13,33.25,Shopee
2026-04-25,Accessories,Tote Bag,11,17.1,Shopee
2026-04-25,Accessories,Sunglasses,6,14.25,TikTok Shop
2026-04-26,Apparel,Basic Cotton Tee,8,23.75,Shopee
2026-04-26,Apparel,Premium Hijab,15,33.25,Shopee
2026-04-26,Accessories,Tote Bag,8,17.1,Shopee
2026-04-26,Accessories,Sunglasses,3,14.25,TikTok Shop
2026-04-27,Apparel,Basic Cotton Tee,4,23.75,Shopee
2026-04-27,Apparel,Premium Hijab,13,33.25,Shopee
2026-04-27,Accessories,Tote Bag,6,17.1,TikTok Shop
2026-04-28,Apparel,Basic Cotton Tee,7,23.75,Shopee
2026-04-28,Apparel,Premium Hijab,15,33.25,TikTok Shop
2026-04-28,Accessories,Tote Bag,3,17.1,Shopee
2026-04-28,Accessories,Sunglasses,5,14.25,Shopee
2026-04-29,Apparel,Basic Cotton Tee,5,25.0,Shopee
2026-04-29,Apparel,Premium Hijab,11,35.0,TikTok Shop
2026-04-29,Accessories,Tote Bag,4,18.0,Shopee
2026-04-30,Apparel,Basic Cotton Tee,1,25.0,Shopee
2026-04-30,Apparel,Premium Hijab,7,35.0,TikTok Shop
2026-04-30,Accessories,Tote Bag,1,18.0,TikTok Shop
2026-04-30,Accessories,Sunglasses,2,15.0,Shopee
2026-05-01,Apparel,Basic Cotton Tee,4,25.0,TikTok Shop
2026-05-01,Apparel,Premium Hijab,4,35.0,TikTok Shop
2026-05-01,Accessories,Tote Bag,1,18.0,Shopee
2026-05-01,Accessories,Sunglasses,3,15.0,TikTok Shop
2026-05-02,Apparel,Basic Cotton Tee,3,25.0,Shopee
2026-05-02,Apparel,Premium Hijab,3,35.0,Shopee
2026-05-02,Accessories,Tote Bag,6,18.0,Shopee
2026-05-02,Accessories,Sunglasses,2,15.0,Shopee
2026-05-03,Apparel,Basic Cotton Tee,7,25.0,Shopee
2026-05-03,Apparel,Premium Hijab,14,35.0,Shopee
2026-05-03,Accessories,Tote Bag,4,18.0,Shopee
2026-05-03,Accessories,Sunglasses,1,15.0,Shopee
2026-05-04,Apparel,Basic Cotton Tee,1,25.0,Shopee
2026-05-04,Apparel,Premium Hijab,13,35.0,Shopee
2026-05-04,Accessories,Tote Bag,2,18.0,TikTok Shop
2026-05-04,Accessories,Sunglasses,1,15.0,Shopee
2026-05-05,Apparel,Basic Cotton Tee,10,21.25,Shopee
