order_creation_date,item_category,product_name,quantity,deal_price,platform
2026-01-27,Beauty,Gentle Cleanser 100ml,5,33.25,Shopee
2026-01-27,Beauty,Skincare Bundle Set,10,114.0,Shopee
2026-01-28,Beauty,Hydrating Serum 30ml,2,61.75,Shopee
2026-01-28,Beauty,Daily Sunscreen 50g,10,42.75,Shopee
2026-01-28,Beauty,Gentle Cleanser 100ml,4,33.25,Shopee
2026-01-28,Beauty,Skincare Bundle Set,7,114.0,Shopee
2026-01-29,Beauty,Hydrating Serum 30ml,4,65.0,Shopee
2026-01-29,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-01-29,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-01-29,Beauty,Skincare Bundle Set,5,120.0,Shopee
2026-01-30,Beauty,Hydrating Serum 30ml,3,65.0,Shopee
2026-01-30,Beauty,Daily Sunscreen 50g,6,45.0,TikTok Shop
2026-01-30,Beauty,Gentle Cleanser 100ml,5,35.0,Shopee
2026-01-30,Beauty,Skincare Bundle Set,7,120.0,Shopee
2026-01-31,Beauty,Hydrating Serum 30ml,7,65.0,Shopee
2026-01-31,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-01-31,Beauty,Skincare Bundle Set,2,120.0,TikTok Shop
2026-02-01,Beauty,Hydrating Serum 30ml,9,65.0,Shopee
2026-02-01,Beauty,Daily Sunscreen 50g,4,45.0,Shopee
2026-02-01,Beauty,Gentle Cleanser 100ml,3,35.0,Shopee
2026-02-01,Beauty,Skincare Bundle Set,6,120.0,TikTok Shop
2026-02-02,Beauty,Hydrating Serum 30ml,19,55.25,TikTok Shop
2026-02-02,Beauty,Daily Sunscreen 50g,16,38.25,Shopee
2026-02-02,Beauty,Gentle Cleanser 100ml,9,29.75,TikTok Shop
2026-02-02,Beauty,Skincare Bundle Set,13,102.0,TikTok Shop
2026-02-03,Beauty,Hydrating Serum 30ml,8,65.0,Shopee
2026-02-03,Beauty,Daily Sunscreen 50g,5,45.0,Shopee
2026-02-03,Beauty,Gentle Cleanser 100ml,6,35.0,TikTok Shop
2026-02-03,Beauty,Skincare Bundle Set,1,120.0,TikTok Shop
2026-02-04,Beauty,Hydrating Serum 30ml,4,65.0,Shopee
2026-02-04,Beauty,Daily Sunscreen 50g,4,45.0,Shopee
2026-02-04,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-02-04,Beauty,Skincare Bundle Set,6,120.0,Shopee
2026-02-05,Beauty,Hydrating Serum 30ml,6,65.0,TikTok Shop
2026-02-05,Beauty,Daily Sunscreen 50g,5,45.0,TikTok Shop
2026-02-05,Beauty,Gentle Cleanser 100ml,6,35.0,Shopee
2026-02-05,Beauty,Skincare Bundle Set,4,120.0,TikTok Shop
2026-02-06,Beauty,Hydrating Serum 30ml,4,65.0,Shopee
2026-02-06,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-02-06,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-02-06,Beauty,Skincare Bundle Set,2,120.0,TikTok Shop
2026-02-07,Beauty,Hydrating Serum 30ml,5,65.0,Shopee
2026-02-07,Beauty,Daily Sunscreen 50g,5,45.0,TikTok Shop
2026-02-07,Beauty,Gentle Cleanser 100ml,6,35.0,TikTok Shop
2026-02-07,Beauty,Skincare Bundle Set,6,120.0,Shopee
2026-02-08,Beauty,Hydrating Serum 30ml,6,65.0,Shopee
2026-02-08,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-02-08,Beauty,Gentle Cleanser 100ml,6,35.0,Shopee
2026-02-08,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-02-09,Beauty,Hydrating Serum 30ml,9,65.0,TikTok Shop
2026-02-09,Beauty,Daily Sunscreen 50g,5,45.0,Shopee
2026-02-09,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-02-09,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-02-10,Beauty,Hydrating Serum 30ml,9,65.0,TikTok Shop
2026-02-10,Beauty,Daily Sunscreen 50g,3,45.0,TikTok Shop
2026-02-10,Beauty,Gentle Cleanser 100ml,6,35.0,Shopee
2026-02-10,Beauty,Skincare Bundle Set,1,120.0,Shopee
2026-02-11,Beauty,Hydrating Serum 30ml,2,65.0,Shopee
2026-02-11,Beauty,Daily Sunscreen 50g,4,45.0,Shopee
2026-02-11,Beauty,Gentle Cleanser 100ml,7,35.0,TikTok Shop
2026-02-11,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-02-12,Beauty,Hydrating Serum 30ml,9,65.0,TikTok Shop
2026-02-12,Beauty,Daily Sunscreen 50g,3,45.0,TikTok Shop
2026-02-12,Beauty,Gentle Cleanser 100ml,6,35.0,Shopee
2026-02-12,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-02-13,Beauty,Hydrating Serum 30ml,5,65.0,TikTok Shop
2026-02-13,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-02-13,Beauty,Gentle Cleanser 100ml,1,35.0,Shopee
2026-02-13,Beauty,Skincare Bundle Set,2,120.0,TikTok Shop
2026-02-14,Beauty,Hydrating Serum 30ml,4,65.0,Shopee
2026-02-14,Beauty,Daily Sunscreen 50g,9,45.0,TikTok Shop
2026-02-14,Beauty,Gentle Cleanser 100ml,1,35.0,Shopee
2026-02-14,Beauty,Skincare Bundle Set,5,120.0,TikTok Shop
2026-02-15,Beauty,Hydrating Serum 30ml,6,65.0,TikTok Shop
2026-02-15,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-02-15,Beauty,Gentle Cleanser 100ml,8,35.0,Shopee
2026-02-15,Beauty,Skincare Bundle Set,9,120.0,TikTok Shop
2026-02-16,Beauty,Hydrating Serum 30ml,3,65.0,Shopee
2026-02-16,Beauty,Daily Sunscreen 50g,6,45.0,TikTok Shop
2026-02-16,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-02-16,Beauty,Skincare Bundle Set,4,120.0,TikTok Shop
2026-02-17,Beauty,Hydrating Serum 30ml,9,65.0,Shopee
2026-02-17,Beauty,Daily Sunscreen 50g,5,45.0,TikTok Shop
2026-02-17,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-02-17,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-02-18,Beauty,Hydrating Serum 30ml,9,65.0,Shopee
2026-02-18,Beauty,Daily Sunscreen 50g,5,45.0,Shopee
2026-02-18,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-02-18,Beauty,Skincare Bundle Set,1,120.0,TikTok Shop
2026-02-19,Beauty,Hydrating Serum 30ml,5,65.0,TikTok Shop
2026-02-19,Beauty,Daily Sunscreen 50g,3,45.0,Shopee
2026-02-19,Beauty,Gentle Cleanser 100ml,5,35.0,Shopee
2026-02-19,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-02-20,Beauty,Hydrating Serum 30ml,6,65.0,Shopee
2026-02-20,Beauty,Daily Sunscreen 50g,4,45.0,Shopee
2026-02-20,Beauty,Gentle Cleanser 100ml,1,35.0,Shopee
2026-02-20,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-02-21,Beauty,Hydrating Serum 30ml,8,65.0,Shopee
2026-02-21,Beauty,Daily Sunscreen 50g,7,45.0,TikTok Shop
2026-02-21,Beauty,Gentle Cleanser 100ml,5,35.0,Shopee
2026-02-21,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-02-22,Beauty,Hydrating Serum 30ml,3,65.0,TikTok Shop
2026-02-22,Beauty,Daily Sunscreen 50g,13,45.0,TikTok Shop
2026-02-22,Beauty,Gentle Cleanser 100ml,4,35.0,TikTok Shop
2026-02-22,Beauty,Skincare Bundle Set,8,120.0,Shopee
2026-02-23,Beauty,Hydrating Serum 30ml,8,65.0,Shopee
2026-02-23,Beauty,Daily Sunscreen 50g,5,45.0,TikTok Shop
2026-02-23,Beauty,Gentle Cleanser 100ml,2,35.0,Shopee
2026-02-23,Beauty,Skincare Bundle Set,1,120.0,TikTok Shop
2026-02-24,Beauty,Hydrating Serum 30ml,7,65.0,Shopee
2026-02-24,Beauty,Daily Sunscreen 50g,1,45.0,Shopee
2026-02-24,Beauty,Gentle Cleanser 100ml,11,35.0,Shopee
2026-02-24,Beauty,Skincare Bundle Set,2,120.0,Shopee
2026-02-25,Beauty,Hydrating Serum 30ml,12,61.75,TikTok Shop
2026-02-25,Beauty,Daily Sunscreen 50g,11,42.75,Shopee
2026-02-25,Beauty,Gentle Cleanser 100ml,6,33.25,Shopee
2026-02-25,Beauty,Skincare Bundle Set,3,114.0,Shopee
2026-02-26,Beauty,Hydrating Serum 30ml,15,61.75,TikTok Shop
2026-02-26,Beauty,Daily Sunscreen 50g,7,42.75,Shopee
2026-02-26,Beauty,Gentle Cleanser 100ml,15,33.25,Shopee
2026-02-26,Beauty,Skincare Bundle Set,4,114.0,TikTok Shop
2026-02-27,Beauty,Hydrating Serum 30ml,13,61.75,TikTok Shop
2026-02-27,Beauty,Daily Sunscreen 50g,3,42.75,Shopee
2026-02-27,Beauty,Gentle Cleanser 100ml,4,33.25,Shopee
2026-02-27,Beauty,Skincare Bundle Set,7,114.0,Shopee
2026-02-28,Beauty,Hydrating Serum 30ml,15,61.75,Shopee
2026-02-28,Beauty,Daily Sunscreen 50g,9,42.75,Shopee
2026-02-28,Beauty,Gentle Cleanser 100ml,9,33.25,Shopee
2026-02-28,Beauty,Skincare Bundle Set,6,114.0,TikTok Shop
2026-03-01,Beauty,Hydrating Serum 30ml,7,65.0,Shopee
2026-03-01,Beauty,Daily Sunscreen 50g,8,45.0,TikTok Shop
2026-03-01,Beauty,Gentle Cleanser 100ml,3,35.0,TikTok Shop
2026-03-01,Beauty,Skincare Bundle Set,10,120.0,TikTok Shop
2026-03-02,Beauty,Hydrating Serum 30ml,2,65.0,Shopee
2026-03-02,Beauty,Daily Sunscreen 50g,5,45.0,Shopee
2026-03-02,Beauty,Gentle Cleanser 100ml,5,35.0,TikTok Shop
2026-03-02,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-03-03,Beauty,Hydrating Serum 30ml,20,55.25,TikTok Shop
2026-03-03,Beauty,Daily Sunscreen 50g,17,38.25,TikTok Shop
2026-03-03,Beauty,Gentle Cleanser 100ml,10,29.75,TikTok Shop
2026-03-03,Beauty,Skincare Bundle Set,10,102.0,Shopee
2026-03-04,Beauty,Hydrating Serum 30ml,4,65.0,Shopee
2026-03-04,Beauty,Daily Sunscreen 50g,5,45.0,Shopee
2026-03-04,Beauty,Gentle Cleanser 100ml,2,35.0,Shopee
2026-03-04,Beauty,Skincare Bundle Set,2,120.0,Shopee
2026-03-05,Beauty,Hydrating Serum 30ml,4,65.0,Shopee
2026-03-05,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-03-05,Beauty,Gentle Cleanser 100ml,1,35.0,Shopee
2026-03-05,Beauty,Skincare Bundle Set,2,120.0,TikTok Shop
2026-03-06,Beauty,Hydrating Serum 30ml,7,65.0,Shopee
2026-03-06,Beauty,Daily Sunscreen 50g,8,45.0,TikTok Shop
2026-03-06,Beauty,Gentle Cleanser 100ml,1,35.0,Shopee
2026-03-06,Beauty,Skincare Bundle Set,2,120.0,Shopee
2026-03-07,Beauty,Hydrating Serum 30ml,4,65.0,Shopee
2026-03-07,Beauty,Daily Sunscreen 50g,4,45.0,Shopee
2026-03-07,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-03-07,Beauty,Skincare Bundle Set,6,120.0,Shopee
2026-03-08,Beauty,Hydrating Serum 30ml,7,65.0,Shopee
2026-03-08,Beauty,Daily Sunscreen 50g,9,45.0,Shopee
2026-03-08,Beauty,Gentle Cleanser 100ml,4,35.0,TikTok Shop
2026-03-08,Beauty,Skincare Bundle Set,4,120.0,TikTok Shop
2026-03-09,Beauty,Hydrating Serum 30ml,4,65.0,TikTok Shop
2026-03-09,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-03-09,Beauty,Gentle Cleanser 100ml,2,35.0,Shopee
2026-03-09,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-03-10,Beauty,Hydrating Serum 30ml,5,65.0,Shopee
2026-03-10,Beauty,Daily Sunscreen 50g,4,45.0,Shopee
2026-03-10,Beauty,Gentle Cleanser 100ml,5,35.0,Shopee
2026-03-10,Beauty,Skincare Bundle Set,2,120.0,Shopee
2026-03-11,Beauty,Hydrating Serum 30ml,7,65.0,Shopee
2026-03-11,Beauty,Daily Sunscreen 50g,3,45.0,Shopee
2026-03-11,Beauty,Skincare Bundle Set,5,120.0,Shopee
2026-03-12,Beauty,Hydrating Serum 30ml,5,65.0,Shopee
2026-03-12,Beauty,Daily Sunscreen 50g,9,45.0,Shopee
2026-03-12,Beauty,Gentle Cleanser 100ml,1,35.0,Shopee
2026-03-12,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-03-13,Beauty,Hydrating Serum 30ml,7,65.0,Shopee
2026-03-13,Beauty,Daily Sunscreen 50g,4,45.0,TikTok Shop
2026-03-13,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-03-13,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-03-14,Beauty,Hydrating Serum 30ml,8,65.0,TikTok Shop
2026-03-14,Beauty,Daily Sunscreen 50g,7,45.0,Shopee
2026-03-14,Beauty,Gentle Cleanser 100ml,5,35.0,TikTok Shop
2026-03-14,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-03-15,Beauty,Hydrating Serum 30ml,6,65.0,Shopee
2026-03-15,Beauty,Daily Sunscreen 50g,10,45.0,Shopee
2026-03-15,Beauty,Gentle Cleanser 100ml,5,35.0,TikTok Shop
2026-03-15,Beauty,Skincare Bundle Set,5,120.0,TikTok Shop
2026-03-16,Beauty,Hydrating Serum 30ml,6,65.0,Shopee
2026-03-16,Beauty,Daily Sunscreen 50g,4,45.0,Shopee
2026-03-16,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-03-16,Beauty,Skincare Bundle Set,5,120.0,TikTok Shop
2026-03-17,Beauty,Hydrating Serum 30ml,3,65.0,TikTok Shop
2026-03-17,Beauty,Daily Sunscreen 50g,4,45.0,TikTok Shop
2026-03-17,Beauty,Gentle Cleanser 100ml,4,35.0,TikTok Shop
2026-03-17,Beauty,Skincare Bundle Set,3,120.0,TikTok Shop
2026-03-18,Beauty,Hydrating Serum 30ml,5,65.0,Shopee
2026-03-18,Beauty,Daily Sunscreen 50g,8,45.0,Shopee
2026-03-18,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-03-18,Beauty,Skincare Bundle Set,4,120.0,TikTok Shop
2026-03-19,Beauty,Hydrating Serum 30ml,7,65.0,TikTok Shop
2026-03-19,Beauty,Daily Sunscreen 50g,3,45.0,Shopee
2026-03-19,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-03-19,Beauty,Skincare Bundle Set,1,120.0,TikTok Shop
2026-03-20,Beauty,Hydrating Serum 30ml,11,65.0,Shopee
2026-03-20,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-03-20,Beauty,Gentle Cleanser 100ml,2,35.0,Shopee
2026-03-20,Beauty,Skincare Bundle Set,3,120.0,TikTok Shop
2026-03-21,Beauty,Hydrating Serum 30ml,7,65.0,Shopee
2026-03-21,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-03-21,Beauty,Gentle Cleanser 100ml,6,35.0,Shopee
2026-03-21,Beauty,Skincare Bundle Set,5,120.0,Shopee
2026-03-22,Beauty,Hydrating Serum 30ml,5,65.0,Shopee
2026-03-22,Beauty,Daily Sunscreen 50g,12,45.0,Shopee
2026-03-22,Beauty,Gentle Cleanser 100ml,3,35.0,Shopee
2026-03-22,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-03-23,Beauty,Hydrating Serum 30ml,4,65.0,Shopee
2026-03-23,Beauty,Daily Sunscreen 50g,10,45.0,Shopee
2026-03-23,Beauty,Gentle Cleanser 100ml,5,35.0,Shopee
2026-03-23,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-03-24,Beauty,Hydrating Serum 30ml,5,65.0,Shopee
2026-03-24,Beauty,Daily Sunscreen 50g,4,45.0,TikTok Shop
2026-03-24,Beauty,Gentle Cleanser 100ml,5,35.0,Shopee
2026-03-24,Beauty,Skincare Bundle Set,4,120.0,TikTok Shop
2026-03-25,Beauty,Hydrating Serum 30ml,8,61.75,TikTok Shop
2026-03-25,Beauty,Daily Sunscreen 50g,7,42.75,Shopee
2026-03-25,Beauty,Gentle Cleanser 100ml,5,33.25,Shopee
2026-03-25,Beauty,Skincare Bundle Set,5,114.0,Shopee
2026-03-26,Beauty,Hydrating Serum 30ml,14,61.75,TikTok Shop
2026-03-26,Beauty,Daily Sunscreen 50g,6,42.75,TikTok Shop
2026-03-26,Beauty,Gentle Cleanser 100ml,7,33.25,Shopee
2026-03-26,Beauty,Skincare Bundle Set,10,114.0,Shopee
2026-03-27,Beauty,Hydrating Serum 30ml,5,61.75,Shopee
2026-03-27,Beauty,Daily Sunscreen 50g,7,42.75,Shopee
2026-03-27,Beauty,Gentle Cleanser 100ml,3,33.25,TikTok Shop
2026-03-27,Beauty,Skincare Bundle Set,12,114.0,TikTok Shop
2026-03-28,Beauty,Hydrating Serum 30ml,10,61.75,Shopee
2026-03-28,Beauty,Daily Sunscreen 50g,18,42.75,Shopee
2026-03-28,Beauty,Gentle Cleanser 100ml,10,33.25,TikTok Shop
2026-03-28,Beauty,Skincare Bundle Set,10,114.0,Shopee
2026-03-29,Beauty,Hydrating Serum 30ml,10,65.0,Shopee
2026-03-29,Beauty,Daily Sunscreen 50g,7,45.0,TikTok Shop
2026-03-29,Beauty,Gentle Cleanser 100ml,9,35.0,TikTok Shop
2026-03-29,Beauty,Skincare Bundle Set,2,120.0,Shopee
2026-03-30,Beauty,Hydrating Serum 30ml,7,65.0,TikTok Shop
2026-03-30,Beauty,Daily Sunscreen 50g,4,45.0,TikTok Shop
2026-03-30,Beauty,Gentle Cleanser 100ml,1,35.0,TikTok Shop
2026-03-30,Beauty,Skincare Bundle Set,7,120.0,Shopee
2026-03-31,Beauty,Hydrating Serum 30ml,5,65.0,Shopee
2026-03-31,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-03-31,Beauty,Gentle Cleanser 100ml,5,35.0,TikTok Shop
2026-03-31,Beauty,Skincare Bundle Set,5,120.0,TikTok Shop
2026-04-01,Beauty,Hydrating Serum 30ml,4,65.0,TikTok Shop
2026-04-01,Beauty,Daily Sunscreen 50g,6,45.0,TikTok Shop
2026-04-01,Beauty,Gentle Cleanser 100ml,6,35.0,Shopee
2026-04-01,Beauty,Skincare Bundle Set,2,120.0,TikTok Shop
2026-04-02,Beauty,Hydrating Serum 30ml,5,65.0,TikTok Shop
2026-04-02,Beauty,Daily Sunscreen 50g,5,45.0,Shopee
2026-04-02,Beauty,Gentle Cleanser 100ml,5,35.0,TikTok Shop
2026-04-02,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-04-03,Beauty,Hydrating Serum 30ml,8,65.0,Shopee
2026-04-03,Beauty,Daily Sunscreen 50g,7,45.0,TikTok Shop
2026-04-03,Beauty,Gentle Cleanser 100ml,2,35.0,Shopee
2026-04-03,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-04-04,Beauty,Hydrating Serum 30ml,19,55.25,Shopee
2026-04-04,Beauty,Daily Sunscreen 50g,15,38.25,Shopee
2026-04-04,Beauty,Gentle Cleanser 100ml,12,29.75,TikTok Shop
2026-04-04,Beauty,Skincare Bundle Set,11,102.0,Shopee
2026-04-05,Beauty,Hydrating Serum 30ml,7,65.0,Shopee
2026-04-05,Beauty,Daily Sunscreen 50g,8,45.0,TikTok Shop
2026-04-05,Beauty,Gentle Cleanser 100ml,7,35.0,Shopee
2026-04-05,Beauty,Skincare Bundle Set,7,120.0,Shopee
2026-04-06,Beauty,Hydrating Serum 30ml,3,65.0,TikTok Shop
2026-04-06,Beauty,Daily Sunscreen 50g,7,45.0,TikTok Shop
2026-04-06,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-04-06,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-04-07,Beauty,Hydrating Serum 30ml,6,65.0,Shopee
2026-04-07,Beauty,Daily Sunscreen 50g,4,45.0,Shopee
2026-04-07,Beauty,Gentle Cleanser 100ml,5,35.0,Shopee
2026-04-07,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-04-08,Beauty,Hydrating Serum 30ml,6,65.0,Shopee
2026-04-08,Beauty,Daily Sunscreen 50g,7,45.0,Shopee
2026-04-08,Beauty,Gentle Cleanser 100ml,2,35.0,Shopee
2026-04-08,Beauty,Skincare Bundle Set,2,120.0,TikTok Shop
2026-04-09,Beauty,Hydrating Serum 30ml,6,65.0,Shopee
2026-04-09,Beauty,Daily Sunscreen 50g,1,45.0,Shopee
2026-04-09,Beauty,Gentle Cleanser 100ml,3,35.0,Shopee
2026-04-09,Beauty,Skincare Bundle Set,4,120.0,Shopee
2026-04-10,Beauty,Hydrating Serum 30ml,6,65.0,Shopee
2026-04-10,Beauty,Daily Sunscreen 50g,5,45.0,TikTok Shop
2026-04-10,Beauty,Gentle Cleanser 100ml,3,35.0,Shopee
2026-04-10,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-04-11,Beauty,Hydrating Serum 30ml,10,65.0,TikTok Shop
2026-04-11,Beauty,Daily Sunscreen 50g,9,45.0,Shopee
2026-04-11,Beauty,Gentle Cleanser 100ml,3,35.0,TikTok Shop
2026-04-11,Beauty,Skincare Bundle Set,2,120.0,Shopee
2026-04-12,Beauty,Hydrating Serum 30ml,14,65.0,Shopee
2026-04-12,Beauty,Daily Sunscreen 50g,6,45.0,Shopee
2026-04-12,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-04-12,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-04-13,Beauty,Hydrating Serum 30ml,4,65.0,TikTok Shop
2026-04-13,Beauty,Daily Sunscreen 50g,5,45.0,TikTok Shop
2026-04-13,Beauty,Gentle Cleanser 100ml,5,35.0,Shopee
2026-04-13,Beauty,Skincare Bundle Set,1,120.0,Shopee
2026-04-14,Beauty,Hydrating Serum 30ml,6,65.0,Shopee
2026-04-14,Beauty,Daily Sunscreen 50g,3,45.0,Shopee
2026-04-14,Beauty,Gentle Cleanser 100ml,4,35.0,Shopee
2026-04-14,Beauty,Skincare Bundle Set,5,120.0,Shopee
2026-04-15,Beauty,Hydrating Serum 30ml,4,65.0,TikTok Shop
2026-04-15,Beauty,Daily Sunscreen 50g,5,45.0,Shopee
2026-04-15,Beauty,Gentle Cleanser 100ml,5,35.0,TikTok Shop
2026-04-15,Beauty,Skincare Bundle Set,3,120.0,Shopee
2026-04-16,Beauty,Hydrating Serum 30ml,5,65.0,Shopee
2026-04-16,Beauty,Daily Sunscreen 50g,7,45.0,Shopee
2026-04-16,Beauty,Gentle Cleanser 100ml,2,35.0,Shopee
2026-04-16,Beauty,Skincare Bundle Set,1,120.0,Shopee
2026-04-17,Beauty,Hydrating Serum 30ml,9,65.0,Shopee
2026-04-17,Beauty,Daily Sunscreen 50g,8,45.0,Shopee
2026-04-17,Beauty,Gentle Cleanser 100ml,2,35.0,Shopee
